1.000000000000000000e+00,2.500000000000000000e+01,2.200000000000000000e+01,1.067242999999999942e+00,3.066969999999999974e-01,1.084279999999999966e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.400000000000000000e+01,5.500000000000000000e+01,9.073419999999999819e-01,0.000000000000000000e+00,9.859099999999999808e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.100000000000000000e+01,2.300000000000000000e+01,9.665741999999999834e+00,1.859999999999999987e-01,1.049490000000000006e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.700000000000000000e+01,3.100000000000000000e+01,8.114027000000000100e+00,1.077200000000000032e-02,1.107930000000000026e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.700000000000000000e+01,1.200000000000000000e+01,1.301895299999999978e+01,5.001000000000000237e-03,9.401400000000000035e-02,1.000000000000000000e+00
0.000000000000000000e+00,3.400000000000000000e+01,2.800000000000000000e+01,1.900918000000000108e+00,1.658310000000000062e-01,9.826999999999999624e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,9.793215000000000003e+00,0.000000000000000000e+00,1.081560000000000021e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.718364999999999920e+00,1.160800000000000026e-02,1.097479999999999983e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.800000000000000000e+01,2.000000000000000000e+01,1.309358800000000045e+01,2.028782999999999781e+00,1.051290000000000002e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.300000000000000000e+01,3.900000000000000000e+01,2.111756899999999959e+01,3.285199999999999926e-02,1.173290000000000027e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.800000000000000000e+01,4.200000000000000000e+01,3.369369799999999771e+01,1.748958000000000013e+00,1.174209999999999976e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.500000000000000000e+01,3.700000000000000000e+01,5.206171000000000326e+00,1.709499999999999909e-02,1.181100000000000066e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.900000000000000000e+01,6.000000000000000000e+01,1.559199999999999996e-02,3.118000000000000112e-03,1.340909999999999880e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+01,3.106129999999999725e-01,0.000000000000000000e+00,9.668100000000000305e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.800000000000000000e+01,3.500000000000000000e+01,5.883589999999999653e-01,0.000000000000000000e+00,9.959199999999999997e-02,1.000000000000000000e+00
1.000000000000000000e+00,9.800000000000000000e+01,4.700000000000000000e+01,2.553492500000000121e+01,1.144700000000000058e-02,1.384029999999999982e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,1.843115399999999937e+01,0.000000000000000000e+00,1.084669999999999940e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.400000000000000000e+01,5.000000000000000000e+01,3.074835999999999903e+00,7.193499999999999894e-02,9.948400000000000298e-02,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+01,2.700000000000000000e+01,3.018999999999999982e-03,0.000000000000000000e+00,1.252719999999999945e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.470574999999999966e+00,0.000000000000000000e+00,1.147920000000000051e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.800000000000000000e+01,5.400000000000000000e+01,3.395000000000000018e+00,1.536999999999999955e-03,1.152669999999999945e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.200000000000000000e+01,3.700000000000000000e+01,3.939160999999999913e+00,9.103999999999999246e-03,1.213919999999999999e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+01,4.828992000000000395e+00,2.638739999999999974e-01,1.237209999999999976e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.400000000000000000e+01,6.600000000000000000e+01,2.067625000000000046e+00,5.943199999999999872e-02,9.227699999999999791e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.305707899999999988e+01,0.000000000000000000e+00,1.090150000000000008e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.300000000000000000e+01,3.900000000000000000e+01,2.143090600000000023e+01,1.042999999999999927e+00,1.146039999999999975e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.200000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.357140000000000013e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.151196999999999804e+00,0.000000000000000000e+00,1.147470000000000018e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.500000000000000000e+01,2.800000000000000000e+01,9.818759999999999710e-01,0.000000000000000000e+00,1.233049999999999979e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.200000000000000000e+01,5.100000000000000000e+01,7.617958999999999925e+00,0.000000000000000000e+00,8.750900000000000345e-02,1.000000000000000000e+00
1.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,2.888475000000000126e+00,8.593999999999999209e-03,1.489590000000000081e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.200000000000000000e+01,3.500000000000000000e+01,2.791294999999999860e+00,1.677240000000000120e-01,1.661849999999999994e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+01,1.116126700000000049e+01,1.156800000000000016e-02,1.205009999999999970e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.200000000000000000e+01,1.600000000000000000e+01,1.613880000000000037e-01,0.000000000000000000e+00,1.598219999999999918e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.300000000000000000e+01,3.200000000000000000e+01,3.115000000000000147e-03,0.000000000000000000e+00,9.966500000000000359e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.900000000000000000e+01,1.200000000000000000e+01,4.325822999999999752e+00,4.104000000000000009e-02,1.045549999999999952e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+01,4.447384999999999700e+00,0.000000000000000000e+00,1.152989999999999987e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.800000000000000000e+01,3.700000000000000000e+01,2.556414999999999882e+00,0.000000000000000000e+00,1.133080000000000059e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.700000000000000000e+01,6.100000000000000000e+01,1.129069499999999948e+01,3.758993999999999946e+00,9.751700000000000645e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.900000000000000000e+01,1.200000000000000000e+01,4.403698999999999586e+00,2.075579999999999925e-01,9.815500000000000613e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+01,1.100000000000000000e+01,9.176268999999999565e+00,4.806999999999999641e-03,8.556199999999999917e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.500000000000000000e+01,3.700000000000000000e+01,1.544124000000000052e+00,1.605280000000000040e-01,1.024319999999999953e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,1.721221900000000105e+01,0.000000000000000000e+00,1.426260000000000028e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.100000000000000000e+01,2.500000000000000000e+01,3.893095000000000194e+00,1.039999999999999909e-03,1.102209999999999995e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+01,1.900000000000000000e+01,1.087885200000000019e+01,3.847999999999999858e-03,1.058250000000000024e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.800000000000000000e+01,1.500000000000000000e+01,1.005352500000000049e+01,1.951900000000000163e-02,9.348800000000000165e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.400000000000000000e+01,1.200000000000000000e+01,1.677504300000000015e+01,5.950000000000000427e-03,1.110730000000000051e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.700000000000000000e+01,4.200000000000000000e+01,6.647873999999999839e+00,0.000000000000000000e+00,6.463099999999999401e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.900000000000000000e+01,1.500000000000000000e+01,5.480100000000000249e-02,0.000000000000000000e+00,1.187359999999999943e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+01,5.400000000000000000e+01,3.658367999999999842e+00,2.044699999999999990e-02,1.022330000000000044e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.500000000000000000e+01,4.600000000000000000e+01,8.664595999999999520e+00,0.000000000000000000e+00,1.204059999999999991e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+01,3.700000000000000000e+01,1.229186699999999988e+01,2.778600000000000167e-02,1.025200000000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.100000000000000000e+01,7.000000000000000000e+01,6.624892000000000003e+00,0.000000000000000000e+00,7.992900000000000005e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.500000000000000000e+01,6.300000000000000000e+01,3.971640000000000170e-01,5.295500000000000207e-02,9.656499999999999806e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.600000000000000000e+01,1.200000000000000000e+01,3.203628999999999838e+00,3.899000000000000122e-03,8.186899999999999733e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.500000000000000000e+01,4.700000000000000000e+01,2.563112999999999975e+00,0.000000000000000000e+00,5.790599999999999914e-02,1.000000000000000000e+00
1.000000000000000000e+00,6.200000000000000000e+01,5.700000000000000000e+01,2.783821999999999797e+00,2.152040000000000064e-01,8.608200000000000573e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.400000000000000000e+01,5.100000000000000000e+01,4.487733999999999668e+00,5.181100000000000289e-02,9.143099999999999838e-02,1.000000000000000000e+00
1.000000000000000000e+00,4.200000000000000000e+01,3.900000000000000000e+01,9.034379999999999633e-01,8.227199999999999791e-02,9.934700000000000475e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.900000000000000000e+01,3.000000000000000000e+01,9.290630000000000166e+00,1.232399999999999989e-02,9.550999999999999768e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+01,2.100000000000000000e+01,5.945783999999999736e+00,0.000000000000000000e+00,1.491889999999999883e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.800000000000000000e+01,1.300000000000000000e+01,1.242633400000000066e+01,0.000000000000000000e+00,8.645799999999999319e-02,0.000000000000000000e+00
1.000000000000000000e+00,3.400000000000000000e+01,1.700000000000000000e+01,7.515836000000000183e+00,2.166089999999999960e-01,9.530800000000000383e-02,1.000000000000000000e+00
1.000000000000000000e+00,8.300000000000000000e+01,6.200000000000000000e+01,1.018358500000000078e+01,4.115519999999999734e-01,9.283099999999999685e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.700000000000000000e+01,1.700000000000000000e+01,1.165542999999999996e+00,5.760999999999999628e-03,9.792900000000000216e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.400000000000000000e+01,5.100000000000000000e+01,5.979039999999999910e-01,0.000000000000000000e+00,1.161729999999999985e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.600000000000000000e+01,2.900000000000000000e+01,3.219960300000000331e+01,1.822756999999999961e+00,7.716499999999999748e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.300000000000000000e+01,1.600000000000000000e+01,1.511428999999999911e+00,1.076659999999999978e-01,8.613300000000000123e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.100000000000000000e+01,4.800000000000000000e+01,4.423472000000000293e+00,2.318399999999999975e-02,1.004629999999999967e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+01,1.566489600000000060e+01,0.000000000000000000e+00,8.683799999999999852e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.500000000000000000e+01,2.700000000000000000e+01,9.371429999999999483e-01,0.000000000000000000e+00,1.006330000000000002e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+00,2.138412000000000202e+00,4.356780000000000097e-01,1.086629999999999957e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.400000000000000000e+01,1.300000000000000000e+01,2.022410000000000041e-01,0.000000000000000000e+00,9.799299999999999677e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.400000000000000000e+01,2.300000000000000000e+01,1.232280199999999937e+01,1.073499999999999899e+00,8.978400000000000269e-02,0.000000000000000000e+00
1.000000000000000000e+00,7.400000000000000000e+01,5.700000000000000000e+01,1.132117000000000040e+00,0.000000000000000000e+00,1.112309999999999965e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.200000000000000000e+01,5.300000000000000000e+01,1.056119799999999920e+01,8.524500000000000133e-02,9.742199999999999471e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,1.721856000000000009e+01,0.000000000000000000e+00,8.266900000000000637e-02,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+01,1.900000000000000000e+01,2.051481599999999972e+01,1.503957999999999906e+00,1.126680000000000043e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.900000000000000000e+01,2.100000000000000000e+01,2.398789500000000174e+01,1.589780000000000082e-01,1.155309999999999948e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.700000000000000000e+01,5.400000000000000000e+01,5.661382999999999832e+00,0.000000000000000000e+00,7.673800000000000066e-02,1.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+01,1.900000000000000000e+01,2.095281200000000155e+01,0.000000000000000000e+00,8.403499999999999859e-02,0.000000000000000000e+00
1.000000000000000000e+00,4.800000000000000000e+01,4.500000000000000000e+01,3.718793999999999933e+00,0.000000000000000000e+00,1.021220000000000044e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,7.475141999999999953e+00,0.000000000000000000e+00,1.260439999999999894e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.100000000000000000e+01,3.400000000000000000e+01,1.112416000000000071e+00,0.000000000000000000e+00,1.398379999999999901e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.100000000000000000e+01,3.600000000000000000e+01,1.732950000000000046e-01,0.000000000000000000e+00,1.361600000000000033e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+01,9.142322000000000060e+00,0.000000000000000000e+00,1.025449999999999973e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01,6.383263999999999605e+00,3.880000000000000202e-03,1.066949999999999982e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.200000000000000000e+01,5.000000000000000000e+00,1.578466300000000011e+01,0.000000000000000000e+00,1.354239999999999888e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.200000000000000000e+01,3.900000000000000000e+01,7.365680000000000005e-01,0.000000000000000000e+00,1.054449999999999971e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.900000000000000000e+01,1.700000000000000000e+01,1.962536000000000058e+01,9.182961999999999847e+00,9.894100000000000117e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.360702000000000078e+00,0.000000000000000000e+00,1.395319999999999894e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.900000000000000000e+01,1.200000000000000000e+01,1.371151000000000009e+00,3.893000000000000193e-03,1.119109999999999966e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.700000000000000000e+01,3.900000000000000000e+01,3.095419999999999838e-01,0.000000000000000000e+00,1.213889999999999969e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.600000000000000000e+01,2.700000000000000000e+01,1.251010199999999983e+01,3.741200000000000081e-02,9.976599999999999357e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.500000000000000000e+01,2.500000000000000000e+01,2.453999999999999931e-02,0.000000000000000000e+00,9.202299999999999369e-02,0.000000000000000000e+00
1.000000000000000000e+00,5.200000000000000000e+01,5.100000000000000000e+01,1.595504999999999995e+01,0.000000000000000000e+00,1.183469999999999939e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.900000000000000000e+01,1.600000000000000000e+01,2.513581800000000044e+01,2.507969999999999811e+00,9.080900000000000083e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.800000000000000000e+01,4.900000000000000000e+01,3.486667000000000183e+00,0.000000000000000000e+00,8.643399999999999694e-02,1.000000000000000000e+00
1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,6.943060000000000009e+00,0.000000000000000000e+00,7.270799999999999486e-02,0.000000000000000000e+00
1.000000000000000000e+00,4.100000000000000000e+01,3.800000000000000000e+01,2.745999999999999830e-02,0.000000000000000000e+00,9.153500000000000525e-02,0.000000000000000000e+00
1.000000000000000000e+00,4.300000000000000000e+01,3.900000000000000000e+01,4.384046999999999805e+00,0.000000000000000000e+00,1.176819999999999949e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,7.400220000000000020e+00,0.000000000000000000e+00,9.302499999999999658e-02,1.000000000000000000e+00
1.000000000000000000e+00,7.600000000000000000e+01,6.100000000000000000e+01,1.018401000000000067e+01,3.613000000000000239e-02,1.256700000000000039e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000000e+01,9.000000000000000000e+00,6.456335000000000157e+00,1.005999999999999950e-03,1.146630000000000010e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,4.890570999999999557e+00,0.000000000000000000e+00,7.923600000000000088e-02,1.000000000000000000e+00
0.000000000000000000e+00,4.800000000000000000e+01,3.600000000000000000e+01,1.502631000000000050e+00,0.000000000000000000e+00,1.057749999999999940e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.600000000000000000e+01,3.400000000000000000e+01,4.589004000000000083e+00,0.000000000000000000e+00,1.138549999999999979e-01,0.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+01,1.700000000000000000e+01,7.385180000000000078e-01,1.016999999999999892e-03,9.053500000000000436e-02,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+01,4.700000000000000000e+01,6.409700000000000397e-01,0.000000000000000000e+00,1.122080000000000022e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.400000000000000000e+01,7.000000000000000000e+01,7.739052000000000042e+00,5.797000000000000069e-02,8.543000000000000593e-02,1.000000000000000000e+00
1.000000000000000000e+00,6.500000000000000000e+01,5.100000000000000000e+01,4.443728000000000122e+00,6.141999999999999890e-03,1.028779999999999972e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000000e+02,5.100000000000000000e+01,1.399066799999999944e+01,0.000000000000000000e+00,1.317059999999999897e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.600000000000000000e+01,4.300000000000000000e+01,4.003209999999999824e-01,0.000000000000000000e+00,1.119669999999999971e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+01,1.100000000000000000e+01,2.999985000000000124e+00,4.661099999999999965e-02,1.011569999999999969e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+01,5.300000000000000000e+01,8.845997999999999806e+00,3.070999999999999945e-03,7.523900000000000032e-02,1.000000000000000000e+00
1.000000000000000000e+00,6.300000000000000000e+01,5.500000000000000000e+01,1.164862000000000064e+00,6.154999999999999881e-03,9.078799999999999371e-02,1.000000000000000000e+00
1.000000000000000000e+00,2.700000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.098419999999999952e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01,3.709344000000000197e+00,0.000000000000000000e+00,9.696299999999999364e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.600000000000000000e+01,3.200000000000000000e+01,4.718240000000000212e-01,0.000000000000000000e+00,1.160469999999999974e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.100000000000000000e+01,6.100000000000000000e+01,1.279253999999999891e+00,0.000000000000000000e+00,9.038999999999999813e-02,1.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+01,1.100000000000000000e+01,4.563607000000000191e+00,3.856000000000000053e-03,9.543699999999999406e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+01,1.200000000000000000e+01,2.060280999999999807e+00,4.879999999999999789e-03,1.219969999999999943e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.800000000000000000e+01,5.400000000000000000e+01,1.097510999999999903e+00,4.150299999999999823e-02,1.368050000000000099e-01,1.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,6.082200000000000106e-02,0.000000000000000000e+00,1.074520000000000058e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,2.693845800000000068e+01,9.800599999999999590e-02,1.133200000000000041e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.900000000000000000e+01,3.200000000000000000e+01,2.267345000000000166e+00,0.000000000000000000e+00,1.072390000000000010e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.500000000000000000e+01,3.700000000000000000e+01,2.501196500000000000e+01,7.459300000000000652e-02,1.134440000000000032e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.800000000000000000e+01,4.000000000000000000e+01,1.064589499999999944e+01,2.188768000000000047e+00,1.083449999999999969e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.800000000000000000e+01,1.300000000000000000e+01,1.593744000000000050e+00,0.000000000000000000e+00,9.864599999999999758e-02,0.000000000000000000e+00
1.000000000000000000e+00,6.200000000000000000e+01,5.400000000000000000e+01,2.466817999999999955e+00,0.000000000000000000e+00,8.958599999999999897e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.300000000000000000e+01,2.400000000000000000e+01,8.876599999999999768e-02,0.000000000000000000e+00,1.025400000000000061e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.900000000000000000e+01,1.400000000000000000e+01,1.072470900000000071e+01,0.000000000000000000e+00,1.096570000000000045e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.300000000000000000e+01,2.600000000000000000e+01,7.350500000000000089e-02,0.000000000000000000e+00,1.118549999999999961e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.600000000000000000e+01,1.400000000000000000e+01,8.605969999999999454e-01,3.899000000000000122e-03,1.247520000000000018e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.200000000000000000e+01,7.200000000000000000e+01,2.193125000000000213e+00,0.000000000000000000e+00,1.006729999999999986e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+01,1.572805999999999926e+00,0.000000000000000000e+00,9.192400000000000571e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.400000000000000000e+01,1.800000000000000000e+01,1.311188000000000020e+00,0.000000000000000000e+00,1.389239999999999919e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.300000000000000000e+01,4.300000000000000000e+01,1.814051000000000080e+00,0.000000000000000000e+00,1.089050000000000018e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+00,4.027189599999999814e+01,8.451242999999999839e+00,8.583100000000000451e-02,1.000000000000000000e+00
1.000000000000000000e+00,4.500000000000000000e+01,3.600000000000000000e+01,1.572640999999999956e+00,0.000000000000000000e+00,1.354130000000000056e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.300000000000000000e+01,3.700000000000000000e+01,6.316190000000000415e-01,0.000000000000000000e+00,1.201620000000000049e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.600000000000000000e+01,6.100000000000000000e+01,1.503296199999999949e+01,3.180999999999999800e-03,8.271199999999999386e-02,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+01,2.400000000000000000e+01,1.951700000000000101e-01,0.000000000000000000e+00,1.006829999999999947e-01,0.000000000000000000e+00
1.000000000000000000e+00,4.600000000000000000e+01,4.300000000000000000e+01,4.016727999999999632e+00,7.581699999999999551e-02,9.593100000000000238e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+01,1.006447600000000087e+01,2.182810000000000028e-01,1.117019999999999957e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.100000000000000000e+01,1.400000000000000000e+01,9.885578999999999894e+00,2.539500000000000091e-02,9.751500000000000445e-02,0.000000000000000000e+00
1.000000000000000000e+00,7.900000000000000000e+01,6.700000000000000000e+01,2.359398000000000106e+00,6.189000000000000057e-03,1.237719999999999931e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.900000000000000000e+01,1.500000000000000000e+01,1.543299999999999950e-01,0.000000000000000000e+00,1.099480000000000041e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.700000000000000000e+01,2.200000000000000000e+01,8.286165999999999698e+00,4.186499999999999944e-02,1.082359999999999989e-01,1.000000000000000000e+00
